seed_incident_id,split,year
1284391741340,train,2014
1284299680773,train,2014
1284299686084,train,2014
1284299689043,train,2014
1284299690321,train,2014
1284299692764,train,2014
1284299694231,train,2014
1284299696219,train,2014
1284299703363,train,2014
1284299713543,train,2014
1284299770496,train,2014
1284300188963,train,2014
1284300342905,train,2014
1284300348137,train,2014
1284300353953,train,2014
1284300364269,train,2014
1284300367197,train,2014
1284300366105,train,2014
1284300370743,train,2014
1284300374326,train,2014
1284300395182,train,2014
1284300398397,train,2014
1284300626316,train,2014
1284300822152,train,2014
1284301164194,train,2014
1284301292273,train,2014
1284301293495,train,2014
1284301304137,train,2014
1284301305216,train,2014
1284301306131,train,2014
1284301311218,train,2014
1284301312405,train,2014
1284301317601,train,2014
1284301329615,train,2014
1284301441449,train,2014
1284301493164,train,2014
1284301690893,train,2014
1284301834206,train,2014
1284302001032,train,2014
1284302254686,train,2014
1284302259624,train,2014
1284302263824,train,2014
1284302407560,train,2014
1284302725863,train,2014
1284302814438,train,2014
1284302920832,train,2014
1284302937834,train,2014
1284303114300,train,2014
1284303285772,train,2014
1284303288939,train,2014
1284303302493,train,2014
1284303303528,train,2014
1284303306105,train,2014
1284303353077,train,2014
1284303520619,train,2014
1284303523628,train,2014
1284303728661,train,2014
1284303730623,train,2014
1284303961715,train,2014
1284304050096,train,2014
1284304055690,train,2014
1284304228501,train,2014
1284304266123,train,2014
1284304273221,train,2014
1284304278098,train,2014
1284304594873,train,2014
1284304667009,train,2014
1284304679735,train,2014
1284304769309,train,2014
1284305038291,train,2014
1284305274598,train,2014
1284305462069,train,2014
1284305803882,train,2014
1284306930643,train,2014
1284307274469,train,2014
1284307286560,train,2014
1284307547862,train,2014
1284307828676,train,2014
1284307838808,train,2014
1284308553741,train,2014
1284308768200,train,2014
1284308944316,train,2014
1284308946857,train,2014
1284309110787,train,2014
1284309135931,train,2014
1284309776052,train,2014
1284309800945,train,2014
1284310027763,train,2014
1284310174192,train,2014
1284310364249,train,2014
1284310374059,train,2014
1284310943723,train,2014
1284310995474,train,2014
1284311341119,train,2014
1284311579907,train,2014
1284311703869,train,2014
1284311749583,train,2014
1284311752023,train,2014
1284311897066,train,2014
1284311999958,train,2014
1284312010593,train,2014
1284312153059,train,2014
1284312436761,train,2014
1284312912759,train,2014
1284312921024,train,2014
1284313235791,train,2014
1284313894105,train,2014
1284313995559,train,2014
1284314099734,train,2014
1284314120027,train,2014
1284314475159,train,2014
1284314487242,train,2014
1284315070269,train,2014
1284315079320,train,2014
1284315166307,train,2014
1284315847944,train,2014
1284316063476,train,2014
1284316067433,train,2014
1284316073322,train,2014
1284316285861,train,2014
1284316414607,train,2014
1284316428746,train,2014
1284316467694,train,2014
1284316575835,train,2014
1284316581737,train,2014
1284316737542,train,2014
1284316742915,train,2014
1284316923179,train,2014
1284316935499,train,2014
1284316936392,train,2014
1284316939386,train,2014
1284316945725,train,2014
1284317278807,train,2014
1284317293626,train,2014
1284317396857,train,2014
1284317405999,train,2014
1284317442096,train,2014
1284317446664,train,2014
1284317447985,train,2014
1284317450128,train,2014
1284317453518,train,2014
1284317457480,train,2014
1284317469178,train,2014
1284317470486,train,2014
1284317473529,train,2014
1284317616097,train,2014
1284317679941,train,2014
1284317685561,train,2014
1284317875215,train,2014
1284318018295,train,2014
1284318020925,train,2014
1284318026841,train,2014
1284318383634,train,2014
1284318386135,train,2014
1284318386535,train,2014
1284319645043,train,2014
1284319754640,train,2014
1284319830284,train,2014
1284319836499,train,2014
1284319837567,train,2014
1284319848821,train,2014
1284319850320,train,2014
1284319870156,train,2014
1284320061356,train,2014
1284320159223,train,2014
1284320329571,train,2014
1284320340752,train,2014
1284320767839,train,2014
1284321239541,train,2014
1284321241912,train,2014
1284321243049,train,2014
1284321444982,train,2014
1284322197784,train,2014
1284322200242,train,2014
1284322211592,train,2014
1284322212871,train,2014
1284322213710,train,2014
1284322216053,train,2014
1284322549308,train,2014
1284322577252,train,2014
1284323222734,train,2014
1284323223977,train,2014
1284323392430,train,2014
1284323560776,train,2014
1284323569906,train,2014
1284323567058,train,2014
1284323572090,train,2014
1284323579349,train,2014
1284323583245,train,2014
1284324033919,train,2014
1284324043732,train,2014
1284324519114,train,2014
1284324932448,train,2014
1284325106305,train,2014
1284325120885,train,2014
1284325126975,train,2014
1284325133788,train,2014
1284325135779,train,2014
1284325145519,train,2014
1284326240807,train,2014
1284326801778,train,2014
1284326832409,train,2014
1284327495092,train,2014
1284327519973,train,2014
1284327524377,train,2014
1284327531090,train,2014
1284327532135,train,2014
1284327532535,train,2014
1284328266036,train,2014
1284329343314,train,2014
1284329461569,train,2014
1284329530266,train,2014
1284330869618,train,2014
1284331085627,train,2014
1284332193530,train,2014
1284332794581,train,2014
1284332832617,train,2014
1284332960654,train,2014
1284333054130,train,2014
1284333072401,train,2014
1284333129518,train,2014
1284333225433,train,2014
1284333224390,train,2014
1284333228820,train,2014
1284333247021,train,2014
1284333298869,train,2014
1284333411962,train,2014
1284333507058,train,2014
1284333951594,train,2014
1284334357951,train,2014
1284334762360,train,2014
1284334769959,train,2014
1284335059987,train,2014
1284335304918,train,2014
1284335380273,train,2014
1284335533055,train,2014
1284335570124,train,2014
1284335683054,train,2014
1284335798835,train,2014
1284336239936,train,2014
1284336262700,train,2014
1284336341078,train,2014
1284336566400,train,2014
1284336901645,train,2014
1284337222802,train,2014
1284337374859,train,2014
1284337882584,train,2014
1284337900685,train,2014
1284338127879,train,2014
1284338610177,train,2014
1284338775684,train,2014
1284338788624,train,2014
1284339961932,train,2014
1284340824617,train,2014
1284340913590,train,2014
1284341882987,train,2014
1284343828181,train,2014
1284344073116,train,2014
1284344093898,train,2014
1284344338476,train,2014
1284344469840,train,2014
1284344944226,train,2014
1284345528463,train,2014
1284345968544,train,2014
1284346412679,train,2014
1284346413565,train,2014
1284346592109,train,2014
1284346819122,train,2014
1284346885690,train,2014
1284346918943,train,2014
1284346946589,train,2014
1284346953419,train,2014
1284346989239,train,2014
1284347206330,train,2014
1284347375751,train,2014
1284347409116,train,2014
1284347441792,train,2014
1284347484677,train,2014
1284347550620,train,2014
1284347621190,train,2014
1284347677051,train,2014
1284347694535,train,2014
1284347814157,train,2014
1284347805947,train,2014
1284347871194,train,2014
1284348206545,train,2014
1284348289260,train,2014
1284348478821,train,2014
1284348555264,train,2014
1284348899378,train,2014
1284349517687,train,2014
1284349529550,train,2014
1284349676938,train,2014
1284350068772,train,2014
1284350503492,train,2014
1284350829948,train,2014
1284350949522,train,2014
1284350954917,train,2014
1284350969000,train,2014
1284350979038,train,2014
1284350993209,train,2014
1284351164382,train,2014
1284351187836,train,2014
1284351202314,train,2014
1284351294050,train,2014
1284351481783,train,2014
1284351500231,train,2014
1284351574009,train,2014
1284351579196,train,2014
1284351588516,train,2014
1284351593744,train,2014
1284351620739,train,2014
1284352062149,train,2014
1284352094971,train,2014
1284352537039,train,2014
1284352736838,train,2014
1284352900815,train,2014
1284352997115,train,2014
1284353015353,train,2014
1284353275804,train,2014
1284353418218,train,2014
1284353419955,train,2014
1284354417780,train,2014
1284354567973,train,2014
1284354572283,train,2014
1284354576244,train,2014
1284354603413,train,2014
1284354782673,train,2014
1284354960565,train,2014
1284354995358,train,2014
1284355412125,train,2014
1284355512058,train,2014
1284355736157,train,2014
1284356329483,train,2014
1284356540306,train,2014
1284356572704,train,2014
1284356632571,train,2014
1284356668165,train,2014
1284356805832,train,2014
1284356851398,train,2014
1284356882423,train,2014
1284356886023,train,2014
1284356894562,train,2014
1284357420929,train,2014
1284357457679,train,2014
1284357708059,train,2014
1284357887671,train,2014
1284357941305,train,2014
1284358012635,train,2014
1284358039253,train,2014
1284358120088,train,2014
1284358311110,train,2014
1284358401301,train,2014
1284358510025,train,2014
1284358538307,train,2014
1284358564899,train,2014
1284358633231,train,2014
1284358655358,train,2014
1284358737511,train,2014
1284358962898,train,2014
1284359183237,train,2014
1284359224224,train,2014
1284359417415,train,2014
1284359419533,train,2014
1284359423252,train,2014
1284359440201,train,2014
1284359503791,train,2014
1284359800677,train,2014
1284359887464,train,2014
1284359891903,train,2014
1284359908815,train,2014
1284360039962,train,2014
1284360046705,train,2014
1284360089045,train,2014
1284360261816,train,2014
1284360264874,train,2014
1284360376815,train,2014
1284360610685,train,2014
1284360733949,train,2014
1284360868051,train,2014
1284361410029,train,2014
1284361612474,train,2014
1284361616992,train,2014
1284361654268,train,2014
1284362274724,train,2014
1284362342413,train,2014
1284362573324,train,2014
1284362766483,train,2014
1284362771113,train,2014
1284363087787,train,2014
1284363244880,train,2014
1284363364993,train,2014
1284363649099,train,2014
1284363743535,train,2014
1284363752087,train,2014
1284363977395,train,2014
1284364042235,train,2014
1284364060172,train,2014
1284364060369,train,2014
1284364426743,train,2014
1284364949896,train,2014
1284365094195,train,2014
1284365410508,train,2014
1284365538241,train,2014
1284365543645,train,2014
1284365749224,train,2014
1284365931945,train,2014
1284366119913,train,2014
1284366210463,train,2014
1284366265215,train,2014
1284366542393,train,2014
1284366746057,train,2014
1284366751097,train,2014
1284367494193,train,2014
1284367871308,train,2014
1284368288204,train,2014
1284368307280,train,2014
1284368382492,train,2014
1284368541579,train,2014
1284368551605,train,2014
1284368590975,train,2014
1284368599604,train,2014
1284369066396,train,2014
1284369159386,train,2014
1284369269712,train,2014
1284369750388,train,2014
1284369881719,train,2014
1284370134736,train,2014
1284370162402,train,2014
1284370224299,train,2014
1284370483851,train,2014
1284371397499,train,2014
1284371727866,train,2014
1284371818807,train,2014
1284371985332,train,2014
1284372033481,train,2014
1284372204212,train,2014
1284372385907,train,2014
1284372960633,train,2014
1284373283440,train,2014
1284374206480,train,2014
1284374269339,train,2014
1284374492539,train,2014
1284374870388,train,2014
1284375026748,train,2014
1284375023793,train,2014
1284375085758,train,2014
1284375256837,train,2014
1284375259101,train,2014
1284375261651,train,2014
1284375491260,train,2014
1284375503347,train,2014
1284375507119,train,2014
1284375516591,train,2014
1284375517692,train,2014
1284375518793,train,2014
1284375601318,train,2014
1284375939895,train,2014
1284375985670,train,2014
1284376554757,train,2014
1284376573682,train,2014
1284376644678,train,2014
1284376660352,train,2014
1284376781557,train,2014
1284376802981,train,2014
1284376839712,train,2014
1284376852737,train,2014
1284377059431,train,2014
1284377765912,train,2014
1284378187900,train,2014
1284378241457,train,2014
1284378246708,train,2014
1284378504543,train,2014
1284378518233,train,2014
1284378576305,train,2014
1284378578343,train,2014
1284378675647,train,2014
1284378694091,train,2014
1284379235608,train,2014
1284379464988,train,2014
1284380485509,train,2014
1284380503557,train,2014
1284380870423,train,2014
1284380964410,train,2014
1284380965503,train,2014
1284381259707,train,2014
1284381447277,train,2014
1284381746262,train,2014
1284381747435,train,2014
1284382127525,train,2014
1284382138530,train,2014
1284382143651,train,2014
1284382384574,train,2014
1284382515124,train,2014
1284382552793,train,2014
1284383022369,train,2014
1284383026738,train,2014
1284383058294,train,2014
1284383745746,train,2014
1284384023411,train,2014
1284384216222,train,2014
1284384462984,train,2014
1284384508305,train,2014
1284384541836,train,2014
1284384599712,train,2014
1284384600878,train,2014
1284384866894,train,2014
1284384968336,train,2014
1284385153073,train,2014
1284385155779,train,2014
1284385595909,train,2014
1284385929826,train,2014
1284386130853,train,2014
1284386177745,train,2014
1284386196265,train,2014
1284386197862,train,2014
1284386230365,train,2014
1284386243245,train,2014
1284386268009,train,2014
1284386488363,train,2014
1284386650762,train,2014
1284386710649,train,2014
1284387143416,train,2014
1284387147680,train,2014
1284387225786,train,2014
1284387360620,train,2014
1284387573057,train,2014
1284387578532,train,2014
1284387590579,train,2014
1284387591812,train,2014
1284387594319,train,2014
1284387596675,train,2014
1284387598778,train,2014
1284387601612,train,2014
1284387606365,train,2014
1284387614768,train,2014
1284387615917,train,2014
1284387618283,train,2014
1284387619384,train,2014
1284387830287,train,2014
1284387847254,train,2014
1284387858172,train,2014
1284387974843,train,2014
1284388091434,train,2014
1284388177121,train,2014
1284388282662,train,2014
1284388382307,train,2014
1284388697453,train,2014
1284388699099,train,2014
1284388708669,train,2014
1284388728239,train,2014
1284388856314,train,2014
1284388930324,train,2014
1284389034875,train,2014
1284389068654,train,2014
1284389069704,train,2014
1284389147515,train,2014
1284389174572,train,2014
1284389810923,train,2014
1284389812955,train,2014
1284389814789,train,2014
1284390033627,train,2014
1284390556897,train,2014
1284390557729,train,2014
1284390561181,train,2014
1284390758428,train,2014
1284390921242,train,2014
1284391026696,train,2014
1284391039423,train,2014
1284391070952,train,2014
1284391096424,train,2014
1284391187387,train,2014
1284391219198,train,2014
1284391227854,train,2014
1284391250034,train,2014
1284391284775,train,2014
1284391357131,train,2014
1284391360713,train,2014
1284391624561,train,2015
1284391626294,train,2015
1284391751699,train,2015
1284391755651,train,2015
1284391763640,train,2015
1284391766300,train,2015
1284391848135,train,2015
1284391850048,train,2015
1284391851266,train,2015
1284391866576,train,2015
1284392116219,train,2015
1284392117085,train,2015
1284392347397,train,2015
1284392552602,train,2015
1284392553838,train,2015
1284392560987,train,2015
1284392565232,train,2015
1284392568195,train,2015
1284392898483,train,2015
1284393250885,train,2015
1284393258484,train,2015
1284393753828,train,2015
1284393980137,train,2015
1284393982038,train,2015
1284394000872,train,2015
1284394002664,train,2015
1284394010421,train,2015
1284394033045,train,2015
1284394038990,train,2015
1284394048089,train,2015
1284394266605,train,2015
1284395120252,train,2015
1284395326107,train,2015
1284395623496,train,2015
1284395652472,train,2015
1284395668525,train,2015
1284395674387,train,2015
1284395675932,train,2015
1284396350582,train,2015
1284396358498,train,2015
1284396362415,train,2015
1284396407503,train,2015
1284396470853,train,2015
1284396531118,train,2015
1284396531518,train,2015
1284396542395,train,2015
1284396546723,train,2015
1284396721417,train,2015
1284396959719,train,2015
1284396965674,train,2015
1284396991662,train,2015
1284397298991,train,2015
1284397432828,train,2015
1284397435425,train,2015
1284397451650,train,2015
1284397704764,train,2015
1284397993984,train,2015
1284398270973,train,2015
1284398551572,train,2015
1284398575100,train,2015
1284398578784,train,2015
1284398591798,train,2015
1284398864826,train,2015
1284399089505,train,2015
1284399529805,train,2015
1284399826828,train,2015
1284399996734,train,2015
1284400383598,train,2015
1284400417209,train,2015
1284400419481,train,2015
1284400928072,train,2015
1284401146001,train,2015
1284401418445,train,2015
1284401422114,train,2015
1284401659600,train,2015
1284401940821,train,2015
1284401948677,train,2015
1284401953934,train,2015
1284401955134,train,2015
1284401958430,train,2015
1284402439835,train,2015
1284402451441,train,2015
1284402689006,train,2015
1284402864953,train,2015
1284402880902,train,2015
1284403306650,train,2015
1284403310574,train,2015
1284403317147,train,2015
1284403330782,train,2015
1284403361370,train,2015
1284403996570,train,2015
1284404622900,train,2015
1284404845499,train,2015
1284404847506,train,2015
1284404862161,train,2015
1284404862934,train,2015
1284404868667,train,2015
1284405478459,train,2015
1284405572124,train,2015
1284405619207,train,2015
1284405710818,train,2015
1284405918141,train,2015
1284406011002,train,2015
1284406181584,train,2015
1284406382840,train,2015
1284406403054,train,2015
1284406486760,train,2015
1284406491242,train,2015
1284406493494,train,2015
1284406964138,train,2015
1284407299196,train,2015
1284407696091,train,2015
1284408301394,train,2015
1284408335335,train,2015
1284408374394,train,2015
1284408389270,train,2015
1284408393981,train,2015
1284408419058,train,2015
1284408620953,train,2015
1284408621985,train,2015
1284409345888,train,2015
1284409400684,train,2015
1284410164038,train,2015
1284410520041,train,2015
1284410550547,train,2015
1284410548508,train,2015
1284410570707,train,2015
1284410581748,train,2015
1284410601495,train,2015
1284410632070,train,2015
1284410651964,train,2015
1284410661601,train,2015
1284411231401,train,2015
1284411934231,train,2015
1284411940109,train,2015
1284411943363,train,2015
1284411956612,train,2015
1284411990564,train,2015
1284412016804,train,2015
1284412019444,train,2015
1284412053104,train,2015
1284412061941,train,2015
1284412085048,train,2015
1284412126499,train,2015
1284412151747,train,2015
1284412192406,train,2015
1284412196663,train,2015
1284413459470,train,2015
1284413390320,train,2015
1284413397326,train,2015
1284413671266,train,2015
1284413963672,train,2015
1284415227463,train,2015
1284415231236,train,2015
1284415501489,train,2015
1284415544801,train,2015
1284415807296,train,2015
1284416741686,train,2015
1284417268472,train,2015
1284417297977,train,2015
1284417623412,train,2015
1284417626859,train,2015
1284417987830,train,2015
1284418510207,train,2015
1284418716242,train,2015
1284419128546,train,2015
1284419155116,train,2015
1284419172941,train,2015
1284419183959,train,2015
1284419187072,train,2015
1284419302886,train,2015
1284419463343,train,2015
1284419487190,train,2015
1284419826904,train,2015
1284420426306,train,2015
1284420427916,train,2015
1284421228800,train,2015
1284421903964,train,2015
1284421913636,train,2015
1284421915250,train,2015
1284421916541,train,2015
1284421919601,train,2015
1284421928777,train,2015
1284421930770,train,2015
1284421932539,train,2015
1284421933736,train,2015
1284421939160,train,2015
1284421943686,train,2015
1284421944923,train,2015
1284421947336,train,2015
1284421948856,train,2015
1284422410694,train,2015
1284422618304,train,2015
1284422978180,train,2015
1284423457624,train,2015
1284423458256,train,2015
1284423479090,train,2015
1284423763665,train,2015
1284423768194,train,2015
1284423866521,train,2015
1284423873238,train,2015
1284423877824,train,2015
1284423878224,train,2015
1284423904896,train,2015
1284424318689,train,2015
1284424633511,train,2015
1284425158915,train,2015
1284425237405,train,2015
1284426227842,train,2015
1284426245070,train,2015
1284426653464,train,2015
1284426677124,train,2015
1284426681624,train,2015
1284426683361,train,2015
1284426711553,train,2015
1284426716681,train,2015
1284426722015,train,2015
1284427492753,train,2015
1284427493283,train,2015
1284427715171,train,2015
1284427951053,train,2015
1284427965518,train,2015
1284428194552,train,2015
1284428305897,train,2015
1284428306905,train,2015
1284428309890,train,2015
1284428675856,train,2015
1284428792944,train,2015
1284428811389,train,2015
1284429001865,train,2015
1284429116437,train,2015
1284429120827,train,2015
1284430336991,train,2015
1284430458942,train,2015
1284430736201,train,2015
1284430737241,train,2015
1284430740543,train,2015
1284430863494,train,2015
1284430983517,train,2015
1284430987758,train,2015
1284430999291,train,2015
1284431000224,train,2015
1284431346604,train,2015
1284431535176,train,2015
1284431614601,train,2015
1284431728663,train,2015
1284432277492,train,2015
1284432377346,train,2015
1284432378943,train,2015
1284432669696,train,2015
1284432792135,train,2015
1284432799625,train,2015
1284432911134,train,2015
1284432911894,train,2015
1284432918765,train,2015
1284432929903,train,2015
1284433022333,train,2015
1284433348360,train,2015
1284433672056,train,2015
1284434088600,train,2015
1284434301356,train,2015
1284434745294,train,2015
1284434862094,train,2015
1284434870993,train,2015
1284434874973,train,2015
1284435361274,train,2015
1284435654265,train,2015
1284436432055,train,2015
1284436433664,train,2015
1284436798034,train,2015
1284436802258,train,2015
1284436934984,train,2015
1284436937833,train,2015
1284436938951,train,2015
1284436940071,train,2015
1284437180904,train,2015
1284437396785,train,2015
1284437753233,train,2015
1284437884815,train,2015
1284438336896,train,2015
1284438664707,train,2015
1284438870957,train,2015
1284439133117,train,2015
1284439294892,train,2015
1284439307050,train,2015
1284439364631,train,2015
1284439480753,train,2015
1284439731358,train,2015
1284439774420,train,2015
1284439842261,train,2015
1284440035708,train,2015
1284440303941,train,2015
1284440488228,train,2015
1284440497018,train,2015
1284440717224,train,2015
1284440718378,train,2015
1284440901067,train,2015
1284441184300,train,2015
1284441244379,train,2015
1284441437831,train,2015
1284441567929,train,2015
1284442087383,train,2015
1284442086326,train,2015
1284442208954,train,2015
1284442567949,train,2015
1284442574874,train,2015
1284442695250,train,2015
1284443384335,train,2015
1284443554072,train,2015
1284444261108,train,2015
1284444810239,train,2015
1284444871705,train,2015
1284445527830,train,2015
1284445580833,train,2015
1284445632046,train,2015
1284445865756,train,2015
1284446226764,train,2015
1284446227581,train,2015
1284446414285,train,2015
1284446414685,train,2015
1284446435264,train,2015
1284446616503,train,2015
1284446825584,train,2015
1284446876300,train,2015
1284447101103,train,2015
1284447102999,train,2015
1284447469292,train,2015
1284447550516,train,2015
1284447556061,train,2015
1284448300781,train,2015
1284448303004,train,2015
1284448313399,train,2015
1284449088342,train,2015
1284449089506,train,2015
1284449098534,train,2015
1284449099674,train,2015
1284449136482,train,2015
1284449140125,train,2015
1284449173154,train,2015
1284449223855,train,2015
1284449382094,train,2015
1284449732649,train,2015
1284450262430,train,2015
1284450521504,train,2015
1284450593278,train,2015
1284450711688,train,2015
1284450713124,train,2015
1284451519490,train,2015
1284451649198,train,2015
1284451703536,train,2015
1284451705398,train,2015
1284451712595,train,2015
1284451714879,train,2015
1284451824560,train,2015
1284452157217,train,2015
1284452360144,train,2015
1284452993344,train,2015
1284453521205,train,2015
1284454098965,train,2015
1284454105774,train,2015
1284454107235,train,2015
1284454204700,train,2015
1284454212996,train,2015
1284454381358,train,2015
1284454492851,train,2015
1284454745279,train,2015
1284455029770,train,2015
1284455189247,train,2015
1284455925339,train,2015
1284456397223,train,2015
1284456399349,train,2015
1284456441679,train,2015
1284456576132,train,2015
1284456595233,train,2015
1284456613469,train,2015
1284456624330,train,2015
1284458099493,train,2015
1284458104765,train,2015
1284458357105,train,2015
1284458542261,train,2015
1284458809583,train,2015
1284458894867,train,2015
1284458987862,train,2015
1284459001601,train,2015
1284459004111,train,2015
1284459007202,train,2015
1284459090128,train,2015
1284459159149,train,2015
1284459162150,train,2015
1284459848072,train,2015
1284460460122,train,2015
1284460533081,train,2015
1284460536360,train,2015
1284460538803,train,2015
1284461067970,train,2015
1284461074844,train,2015
1284461075362,train,2015
1284461171766,train,2015
1284461252666,train,2015
1284461268799,train,2015
1284461747940,train,2015
1284462136138,train,2015
1284462223257,train,2015
1284462711730,train,2015
1284462864113,train,2015
1284462866863,train,2015
1284463002219,train,2015
1284463004455,train,2015
1284463475906,train,2015
1284463639397,train,2015
1284463797220,train,2015
1284463800786,train,2015
1284463804520,train,2015
1284463805885,train,2015
1284464054372,train,2015
1284464140670,train,2015
1284464144094,train,2015
1284464148510,train,2015
1284464403411,train,2015
1284464463958,train,2015
1284464491063,train,2015
1284464800495,train,2015
1284465130867,train,2015
1284465256265,train,2015
1284465272591,train,2015
1284465860504,train,2015
1284465864681,train,2015
1284465866596,train,2015
1284465957399,train,2015
1284466003585,train,2015
1284466011321,train,2015
1284466012723,train,2015
1284466086625,train,2015
1284466716074,train,2015
1284466728938,train,2015
1284467168475,train,2015
1284467234999,train,2015
1284467285389,train,2015
1284467349432,train,2015
1284467381201,train,2015
1284467881286,train,2015
1284468073035,train,2015
1284468198148,train,2015
1284468494788,train,2015
1284468670403,train,2015
1284468670763,train,2015
1284468673090,train,2015
1284468800958,train,2015
1284469010757,train,2015
1284469012489,train,2015
1284469604723,train,2015
1284469631178,train,2015
1284469953563,train,2015
1284470061741,train,2015
1284470083570,train,2015
1284470102334,train,2015
1284470104107,train,2015
1284470510109,train,2015
1284470755606,train,2015
1284471089070,train,2015
1284471104435,train,2015
1284471105591,train,2015
1284471204488,train,2015
1284471208527,train,2015
1284471348291,train,2015
1284471374901,train,2015
1284473261011,train,2015
1284473708672,train,2015
1284473784303,train,2015
1284474728212,train,2015
1284476885384,train,2015
1284477579343,train,2015
1284477602276,train,2015
1284478689224,train,2015
1284481079736,train,2015
1284482323379,train,2015
1284482326834,train,2015
1284483260788,train,2015
1284483381726,train,2015
1284483644518,train,2015
1284483832533,train,2015
1284484000720,train,2015
1284484293807,train,2015
1284484401106,train,2015
1284484595237,train,2015
1284484683449,train,2015
1284484690410,train,2015
1284484685860,train,2015
1284484688535,train,2015
1284484706671,train,2015
1284484928513,train,2015
1284484968688,train,2015
1284484980112,train,2015
1284485030280,train,2015
1284485032600,train,2015
1284485097610,train,2015
1284485603669,train,2015
1284485624539,train,2015
1284486045146,train,2015
1284486201313,train,2015
1284486233744,train,2015
1284486608202,train,2015
1284486613860,train,2015
1284486769867,train,2015
1284486775285,train,2015
1284486892419,train,2015
1284486893027,train,2015
1284487039513,train,2015
1284487040438,train,2015
1284487226263,train,2015
1284488200327,train,2015
1284488205868,train,2015
1284488389592,train,2015
1284488484174,train,2015
1284488490164,train,2015
1284488798830,train,2015
1284488929320,train,2015
1284488960809,train,2015
1284489677465,train,2015
1284489757770,train,2015
1284489801248,train,2015
1284490106537,train,2015
1284490180355,train,2015
1284490379267,train,2015
1284490557802,train,2015
1284491247364,train,2015
1284491298790,train,2015
1284491649844,train,2015
1284491661297,train,2015
1284492210608,train,2015
1284492213349,train,2015
1284492246586,train,2015
1284492257876,train,2015
1284492415688,train,2015
1284492420088,train,2015
1284492423299,train,2015
1284492472464,train,2015
1284492477476,train,2015
1284492642163,train,2015
1284492696947,train,2015
1284493138060,train,2015
1284493475805,train,2015
1284493854294,train,2015
1284493898479,train,2015
1284493910463,train,2015
1284494146884,train,2015
1284494148710,train,2015
1284494155220,train,2015
1284494251421,train,2015
1284494333042,train,2015
1284494495673,train,2015
1284494856243,train,2015
1284494861684,train,2015
1284494902499,train,2015
1284495102096,train,2015
1284495352067,train,2015
1284495364697,train,2015
1284495544623,train,2015
1284495946772,train,2015
1284496181086,train,2015
1284496187481,train,2015
1284496529757,train,2015
1284496929842,train,2015
1284497259041,train,2015
1284497595615,train,2015
1284497720524,train,2015
1284497887301,train,2015
1284498056007,train,2015
1284498190374,train,2015
1284498203824,train,2015
1284499425670,train,2015
1284499935740,train,2015
1284500324132,train,2015
1284500344357,train,2015
1284500395964,train,2015
1284500680089,train,2015
1284500681467,train,2015
1284500686723,train,2015
1284500851739,train,2015
1284500852617,train,2015
1284500862333,train,2015
1284501070827,train,2015
1284501077087,train,2015
1284501078437,train,2015
1284501249627,train,2015
1284501383779,train,2015
1284501469661,train,2015
1284501585569,train,2015
1284502342207,train,2015
1284503209942,train,2015
1284503222793,train,2015
1284503305236,train,2015
1284503403727,train,2015
1284503422643,train,2015
1284504550777,train,2015
1284504567780,train,2015
1284505269429,train,2015
1284505584896,train,2015
1284505586616,train,2015
1284506326868,train,2015
1284506410174,train,2015
1284506418777,train,2015
1284506860928,train,2015
1284506887466,train,2015
1284506895085,train,2015
1284507342390,train,2015
1284507347729,train,2015
1284507354870,train,2015
1284507368786,train,2015
1284508134957,train,2015
1284508178041,train,2015
1284508179179,train,2015
1284509059303,train,2015
1284509194115,train,2015
1284511130923,train,2015
1284512609751,train,2015
1284513031283,train,2015
1284513211086,train,2015
1284513222999,train,2015
1284513936428,train,2015
1284514211231,train,2015
1284515273991,train,2015
1284515935861,train,2015
1284517003116,train,2015
1284517018741,train,2015
1284517062745,train,2015
1284517071438,train,2015
1284517237139,train,2015
1284518061377,train,2015
1284518181185,train,2015
1284518399203,train,2015
1284518702852,train,2015
1284519458848,train,2015
1284519572964,train,2015
1284520213704,train,2015
1284520640385,train,2015
1284520809003,train,2015
1284521035380,train,2015
1284521380443,train,2015
1284521401574,train,2015
1284521625127,train,2015
1284521972371,train,2015
1284522093230,train,2015
1284522093701,train,2015
1284522095171,train,2015
1284522178922,train,2015
1284522249187,train,2015
1284522297028,train,2015
1284522507227,train,2015
1284522814173,train,2015
1284523196585,train,2015
1284523215341,train,2015
1284523260740,train,2016
1284523269471,train,2016
1284523270629,train,2016
1284523288716,train,2016
1284523306552,train,2016
1284523341300,train,2016
1284523343570,train,2016
1284523345118,train,2016
1284523347844,train,2016
1284523361847,train,2016
1284523628413,train,2016
1284523673125,train,2016
1284523765448,train,2016
1284523834256,train,2016
1284523866664,train,2016
1284523890612,train,2016
1284523934506,train,2016
1284523943398,train,2016
1284524146488,train,2016
1284524151142,train,2016
1284524240937,train,2016
1284524437629,train,2016
1284524454482,train,2016
1284524465465,train,2016
1284524476352,train,2016
1284524487912,train,2016
1284524953798,train,2016
1284525124423,train,2016
1284525136871,train,2016
1284525144002,train,2016
1284525167382,train,2016
1284525171619,train,2016
1284525388115,train,2016
1284525413085,train,2016
1284525734533,train,2016
1284525735379,train,2016
1284525756374,train,2016
1284525783565,train,2016
1284525805738,train,2016
1284525834827,train,2016
1284525925931,train,2016
